Unnamed: 0,Date,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,Location,Area,Depth,Width,longitude,latitude,altitude,Dangerous
95,2/18/2010,0.0,-12.0,0.5,7.0,1.0,1,29,9:56 AM,11:58 PM,8:16 AM,7:06 PM,-6.0,-7.0,-5.0,-7.0,8.0,61.0,99.0,0.6,1017.0,0.0,2.0,206,5.0,1,Reed and Benson Ridge,0.333333333,50,-111.6471468,40.6035612,0,False
96,2/19/2010,-1.0,-11.0,0.0,10.9,1.0,1,36,10:23 AM,No moonset,8:15 AM,7:07 PM,-4.0,-6.0,-4.0,-6.0,8.0,50.0,97.0,0.1,1015.0,-1.0,4.0,203,5.0,1,Broads Fork,3.0,200,-111.7156044,40.6043718,0,True
97,2/19/2010,-1.0,-11.0,0.0,10.9,1.0,1,36,10:23 AM,No moonset,8:15 AM,7:07 PM,-4.0,-6.0,-4.0,-6.0,8.0,50.0,97.0,0.1,1015.0,-1.0,4.0,203,5.0,1,Silver Fork,1.0,60,-111.6195606,40.6181712,0,True
98,2/19/2010,-1.0,-11.0,0.0,10.9,1.0,1,36,10:23 AM,No moonset,8:15 AM,7:07 PM,-4.0,-6.0,-4.0,-6.0,8.0,50.0,97.0,0.1,1015.0,-1.0,4.0,203,5.0,1,Little Water Peak,0.833333333,150,-111.627703,40.671892,0,False
99,2/19/2010,-1.0,-11.0,0.0,10.9,1.0,1,36,10:23 AM,No moonset,8:15 AM,7:07 PM,-4.0,-6.0,-4.0,-6.0,8.0,50.0,97.0,0.1,1015.0,-1.0,4.0,203,5.0,1,Toledo Bowl,1.0,70,-112.035156,40.5208607,0,True
100,2/20/2010,-2.0,-12.0,0.0,10.9,2.0,2,44,10:56 AM,1:03 AM,8:14 AM,7:08 PM,-8.0,-10.0,-7.0,-10.0,10.0,29.0,93.0,0.0,1014.0,-2.0,6.0,163,6.0,1,Montreal Hill,1.5,70,-111.6621479,40.6116164,0,True
101,2/20/2010,-2.0,-12.0,0.0,10.9,2.0,2,44,10:56 AM,1:03 AM,8:14 AM,7:08 PM,-8.0,-10.0,-7.0,-10.0,10.0,29.0,93.0,0.0,1014.0,-2.0,6.0,163,6.0,1,Argenta,1.0,100,-111.5976811,40.6233813,0,True
102,2/20/2010,-2.0,-12.0,0.0,10.9,2.0,2,44,10:56 AM,1:03 AM,8:14 AM,7:08 PM,-8.0,-10.0,-7.0,-10.0,10.0,29.0,93.0,0.0,1014.0,-2.0,6.0,163,6.0,1,Salt Lake,1.0,200,-111.9103124,40.6632297,0,True
103,2/20/2010,-2.0,-12.0,0.0,10.9,2.0,2,44,10:56 AM,1:03 AM,8:14 AM,7:08 PM,-8.0,-10.0,-7.0,-10.0,10.0,29.0,93.0,0.0,1014.0,-2.0,6.0,163,6.0,1,Cardiff Peak,1.166666667,70,-111.6528203,40.5950092,0,True
104,2/20/2010,-2.0,-12.0,0.0,10.9,2.0,2,44,10:56 AM,1:03 AM,8:14 AM,7:08 PM,-8.0,-10.0,-7.0,-10.0,10.0,29.0,93.0,0.0,1014.0,-2.0,6.0,163,6.0,1,Mineral Fork,1.25,125,-111.6853502,40.6210541,0,True
105,2/20/2010,-2.0,-12.0,0.0,10.9,2.0,2,44,10:56 AM,1:03 AM,8:14 AM,7:08 PM,-8.0,-10.0,-7.0,-10.0,10.0,29.0,93.0,0.0,1014.0,-2.0,6.0,163,6.0,1,Lambs Canyon,1.0,150,-111.62674,40.719188,0,True
106,2/21/2010,-3.0,-11.0,0.2,10.1,2.0,2,51,11:37 AM,2:09 AM,8:12 AM,7:09 PM,-9.0,-10.0,-7.0,-10.0,11.0,49.0,88.0,0.3,1018.0,-3.0,9.0,189,7.0,1,Yellow Jacket,1.5,30,-111.6995678,40.6864731,0,False
107,2/21/2010,-3.0,-11.0,0.2,10.1,2.0,2,51,11:37 AM,2:09 AM,8:12 AM,7:09 PM,-9.0,-10.0,-7.0,-10.0,11.0,49.0,88.0,0.3,1018.0,-3.0,9.0,189,7.0,1,Neffs,1.5,80,-111.7501551,40.6731884,0,True
108,2/21/2010,-3.0,-11.0,0.2,10.1,2.0,2,51,11:37 AM,2:09 AM,8:12 AM,7:09 PM,-9.0,-10.0,-7.0,-10.0,11.0,49.0,88.0,0.3,1018.0,-3.0,9.0,189,7.0,1,Butler Fork,1.0,80,-111.6638836,40.6522147,0,True
109,2/21/2010,-3.0,-11.0,0.2,10.1,2.0,2,51,11:37 AM,2:09 AM,8:12 AM,7:09 PM,-9.0,-10.0,-7.0,-10.0,11.0,49.0,88.0,0.3,1018.0,-3.0,9.0,189,7.0,1,Meadows,1.0,40,-111.9471139,40.5218341,0,False
110,2/21/2010,-3.0,-11.0,0.2,10.1,2.0,2,51,11:37 AM,2:09 AM,8:12 AM,7:09 PM,-9.0,-10.0,-7.0,-10.0,11.0,49.0,88.0,0.3,1018.0,-3.0,9.0,189,7.0,1,Porter Fork,2.0,50,-111.7121964,40.6891988,0,False
111,2/22/2010,-4.0,-16.0,0.0,11.0,2.0,2,59,12:26 PM,3:15 AM,8:11 AM,7:10 PM,-12.0,-14.0,-10.0,-14.0,14.0,24.0,88.0,0.0,1025.0,-4.0,9.0,168,9.0,1,Main Days,1.5,40,-111.464035,40.134356,0,False
112,2/22/2010,-4.0,-16.0,0.0,11.0,2.0,2,59,12:26 PM,3:15 AM,8:11 AM,7:10 PM,-12.0,-14.0,-10.0,-14.0,14.0,24.0,88.0,0.0,1025.0,-4.0,9.0,168,9.0,1,Upper Mineral,1.666666667,60,-111.609236,40.551121,0,True
113,2/22/2010,-4.0,-16.0,0.0,11.0,2.0,2,59,12:26 PM,3:15 AM,8:11 AM,7:10 PM,-12.0,-14.0,-10.0,-14.0,14.0,24.0,88.0,0.0,1025.0,-4.0,9.0,168,9.0,1,Ontario Canyon,1.0,40,-111.4818083,40.6064145,0,False
114,2/22/2010,-4.0,-16.0,0.0,11.0,2.0,2,59,12:26 PM,3:15 AM,8:11 AM,7:10 PM,-12.0,-14.0,-10.0,-14.0,14.0,24.0,88.0,0.0,1025.0,-4.0,9.0,168,9.0,1,Maybird Gulch,1.0,50,-111.7061957,40.5594808,0,False
115,2/24/2010,-1.0,-7.0,0.0,5.5,1.0,1,74,2:36 PM,5:11 AM,8:08 AM,7:13 PM,-4.0,-8.0,-3.0,-8.0,28.0,63.0,92.0,0.0,1020.0,-1.0,7.0,177,16.0,1,Mt Aire,1.25,300,-111.695302,40.720283,0,True
116,2/24/2010,-1.0,-7.0,0.0,5.5,1.0,1,74,2:36 PM,5:11 AM,8:08 AM,7:13 PM,-4.0,-8.0,-3.0,-8.0,28.0,63.0,92.0,0.0,1020.0,-1.0,7.0,177,16.0,1,Claytons,1.5,20,-112.0268012,41.1631243,0,False
117,2/24/2010,-1.0,-7.0,0.0,5.5,1.0,1,74,2:36 PM,5:11 AM,8:08 AM,7:13 PM,-4.0,-8.0,-3.0,-8.0,28.0,63.0,92.0,0.0,1020.0,-1.0,7.0,177,16.0,1,Mt Raymond,1.0,100,-111.7020519,40.6585713,0,True
118,2/24/2010,-1.0,-7.0,0.0,5.5,1.0,1,74,2:36 PM,5:11 AM,8:08 AM,7:13 PM,-4.0,-8.0,-3.0,-8.0,28.0,63.0,92.0,0.0,1020.0,-1.0,7.0,177,16.0,1,White Pine,1.0,60,-112.0293301,41.147734,0,True
119,2/25/2010,0.0,-7.0,0.2,10.1,1.0,1,81,3:53 PM,5:59 AM,8:07 AM,7:14 PM,-2.0,-4.0,-1.0,-4.0,11.0,66.0,97.0,0.3,1021.0,0.0,6.0,288,8.0,1,Neffs,1.5,200,-111.7501551,40.6731884,0,True
120,2/25/2010,0.0,-7.0,0.2,10.1,1.0,1,81,3:53 PM,5:59 AM,8:07 AM,7:14 PM,-2.0,-4.0,-1.0,-4.0,11.0,66.0,97.0,0.3,1021.0,0.0,6.0,288,8.0,1,Porter Fork,1.0,800,-111.7121964,40.6891988,0,True
121,2/25/2010,0.0,-7.0,0.2,10.1,1.0,1,81,3:53 PM,5:59 AM,8:07 AM,7:14 PM,-2.0,-4.0,-1.0,-4.0,11.0,66.0,97.0,0.3,1021.0,0.0,6.0,288,8.0,1,Superior,0.666666667,30,-111.9164388,40.799927,0,False
122,2/26/2010,2.0,-10.0,0.0,11.1,2.0,2,89,5:12 PM,6:39 AM,8:05 AM,7:15 PM,-4.0,-7.0,-3.0,-7.0,18.0,24.0,95.0,0.0,1024.0,2.0,6.0,144,10.0,1,Bountiful Ridge,1.25,100,-111.8804817,40.8894611,0,True
123,2/26/2010,2.0,-10.0,0.0,11.1,2.0,2,89,5:12 PM,6:39 AM,8:05 AM,7:15 PM,-4.0,-7.0,-3.0,-7.0,18.0,24.0,95.0,0.0,1024.0,2.0,6.0,144,10.0,1,Mineral Fork,2.0,80,-111.6853502,40.6210541,0,True
124,2/26/2010,2.0,-10.0,0.0,11.1,2.0,2,89,5:12 PM,6:39 AM,8:05 AM,7:15 PM,-4.0,-7.0,-3.0,-7.0,18.0,24.0,95.0,0.0,1024.0,2.0,6.0,144,10.0,1,Soldier Fork,2.0,500,-111.6497552,40.6802304,0,True
125,2/26/2010,2.0,-10.0,0.0,11.1,2.0,2,89,5:12 PM,6:39 AM,8:05 AM,7:15 PM,-4.0,-7.0,-3.0,-7.0,18.0,24.0,95.0,0.0,1024.0,2.0,6.0,144,10.0,1,Salt Lake,0.333333333,20,-111.9103124,40.6632297,0,False
126,2/27/2010,3.0,-3.0,0.0,11.1,2.0,2,97,6:30 PM,7:13 AM,8:04 AM,7:16 PM,-2.0,-5.0,0.0,-5.0,33.0,38.0,90.0,0.0,1013.0,3.0,8.0,150,18.0,1,west porter,1.0,30,-111.7121964,40.6891988,0,False
127,2/27/2010,3.0,-3.0,0.0,11.1,2.0,2,97,6:30 PM,7:13 AM,8:04 AM,7:16 PM,-2.0,-5.0,0.0,-5.0,33.0,38.0,90.0,0.0,1013.0,3.0,8.0,150,18.0,1,White Pine Canyon,2.0,100,-111.624233,41.3040279,0,True
128,2/27/2010,3.0,-3.0,0.0,11.1,2.0,2,97,6:30 PM,7:13 AM,8:04 AM,7:16 PM,-2.0,-5.0,0.0,-5.0,33.0,38.0,90.0,0.0,1013.0,3.0,8.0,150,18.0,1,Lambs Canyon,1.666666667,70,-111.62674,40.719188,0,True
129,3/1/2010,4.0,-7.0,0.0,11.2,2.0,2,100,9:04 PM,8:12 AM,8:01 AM,7:18 PM,-2.0,-2.0,-1.0,-2.0,9.0,32.0,94.0,0.0,1022.0,4.0,4.0,157,5.0,1,Bells Canyon,2.5,70,-111.7501542,40.5410271,0,True
130,3/3/2010,5.0,0.0,0.0,10.2,1.0,1,78,11:32 PM,9:11 AM,7:58 AM,7:21 PM,1.0,-2.0,2.0,-2.0,27.0,36.0,94.0,0.0,1012.0,5.0,9.0,167,14.0,1,Salt Lake,2.0,90,-111.9103124,40.6632297,0,True
131,3/5/2010,1.0,-3.0,0.5,5.8,1.0,1,63,12:43 AM,10:22 AM,7:55 AM,7:23 PM,-1.0,-4.0,-1.0,-4.0,11.0,83.0,98.0,0.6,1015.0,1.0,2.0,205,7.0,1,Broads Fork,1.5,80,-111.7156044,40.6043718,0,True
133,3/5/2010,1.0,-3.0,0.5,5.8,1.0,1,63,12:43 AM,10:22 AM,7:55 AM,7:23 PM,-1.0,-4.0,-1.0,-4.0,11.0,83.0,98.0,0.6,1015.0,1.0,2.0,205,7.0,1,Cardiff Peak,0.5,50,-111.6528203,40.5950092,0,False
134,3/6/2010,4.0,-11.0,0.0,10.2,1.0,1,56,1:50 AM,11:06 AM,7:53 AM,7:24 PM,-3.0,-5.0,-2.0,-5.0,14.0,28.0,96.0,0.0,1019.0,4.0,1.0,95,7.0,1,west porter,2.0,100,-111.7121964,40.6891988,0,True
135,3/6/2010,4.0,-11.0,0.0,10.2,1.0,1,56,1:50 AM,11:06 AM,7:53 AM,7:24 PM,-3.0,-5.0,-2.0,-5.0,14.0,28.0,96.0,0.0,1019.0,4.0,1.0,95,7.0,1,Cardiff Fork,0.833333333,40,-111.6528203,40.5950092,0,False
136,3/6/2010,4.0,-11.0,0.0,10.2,1.0,1,56,1:50 AM,11:06 AM,7:53 AM,7:24 PM,-3.0,-5.0,-2.0,-5.0,14.0,28.0,96.0,0.0,1019.0,4.0,1.0,95,7.0,1,Main Days,1.0,40,-111.464035,40.134356,0,False
137,3/7/2010,1.0,-4.0,0.0,7.3,1.0,1,49,2:50 AM,11:55 AM,7:51 AM,7:25 PM,-1.0,-4.0,-1.0,-4.0,19.0,72.0,98.0,0.0,1011.0,1.0,4.0,134,10.0,1,Summit Park,1.5,125,-111.5935947,40.7550775,0,True
138,3/7/2010,1.0,-4.0,0.0,7.3,1.0,1,49,2:50 AM,11:55 AM,7:51 AM,7:25 PM,-1.0,-4.0,-1.0,-4.0,19.0,72.0,98.0,0.0,1011.0,1.0,4.0,134,10.0,1,Argenta,1.0,10,-111.5976811,40.6233813,0,False
139,3/7/2010,1.0,-4.0,0.0,7.3,1.0,1,49,2:50 AM,11:55 AM,7:51 AM,7:25 PM,-1.0,-4.0,-1.0,-4.0,19.0,72.0,98.0,0.0,1011.0,1.0,4.0,134,10.0,1,Soldier Fork,1.5,100,-111.6497552,40.6802304,0,True
140,3/9/2010,3.0,-2.0,1.1,8.7,1.0,1,34,4:28 AM,1:48 PM,7:48 AM,7:27 PM,0.0,-3.0,0.0,-3.0,19.0,67.0,96.0,1.4,1007.0,3.0,6.0,212,11.0,1,Stairs Gulch,3.0,1000,-111.7382043,40.6156207,0,True
141,3/12/2010,6.0,-9.0,0.0,11.6,2.0,2,12,6:05 AM,4:48 PM,7:44 AM,7:31 PM,-5.0,-4.0,-1.0,-4.0,17.0,9.0,76.0,0.0,1021.0,6.0,10.0,152,9.0,1,Little Superior,2.0,50,-111.9164388,40.799927,0,False
142,3/14/2010,2.0,-2.0,0.1,7.4,1.0,1,0,6:52 AM,6:47 PM,7:40 AM,7:33 PM,-1.0,-5.0,0.0,-5.0,22.0,76.0,97.0,0.3,1020.0,2.0,7.0,338,15.0,1,Stairs Gulch,3.0,200,-111.7382043,40.6156207,0,True
143,3/17/2010,8.0,-2.0,0.0,11.6,2.0,2,9,8:01 AM,9:51 PM,7:35 AM,7:36 PM,1.0,2.0,4.0,2.0,10.0,8.0,84.0,0.0,1024.0,8.0,9.0,122,5.0,1,Maybird Gulch,1.5,100,-111.7061957,40.5594808,0,True
144,3/31/2010,3.0,-4.0,0.0,8.9,2.0,2,100,10:19 PM,7:40 AM,7:12 AM,7:51 PM,-4.0,-4.0,-1.0,-4.0,14.0,63.0,83.0,0.0,1006.0,3.0,9.0,191,10.0,1,Salt Lake,1.0,700,-111.9103124,40.6632297,0,True
145,4/1/2010,-1.0,-8.0,0.2,11.6,1.0,1,77,11:30 PM,8:16 AM,7:11 AM,7:52 PM,-5.0,-7.0,-3.0,-7.0,15.0,56.0,91.0,0.3,1009.0,-1.0,7.0,287,11.0,1,Salt Lake,1.5,50,-111.9103124,40.6632297,0,False
146,4/3/2010,0.0,-5.0,0.0,8.9,2.0,2,62,12:35 AM,9:46 AM,7:07 AM,7:54 PM,-4.0,-6.0,-2.0,-6.0,23.0,52.0,86.0,0.1,1013.0,0.0,10.0,200,15.0,1,Salt Lake,1.333333333,100,-111.9103124,40.6632297,0,True
147,4/3/2010,0.0,-5.0,0.0,8.9,2.0,2,62,12:35 AM,9:46 AM,7:07 AM,7:54 PM,-4.0,-6.0,-2.0,-6.0,23.0,52.0,86.0,0.1,1013.0,0.0,10.0,200,15.0,1,Reynolds Pk,1.5,90,-112.097711,40.7078652,0,True
148,4/3/2010,0.0,-5.0,0.0,8.9,2.0,2,62,12:35 AM,9:46 AM,7:07 AM,7:54 PM,-4.0,-6.0,-2.0,-6.0,23.0,52.0,86.0,0.1,1013.0,0.0,10.0,200,15.0,1,north ridge,1.0,200,-111.8752154,40.8955007,0,True
149,4/4/2010,4.0,-11.0,0.5,10.3,2.0,2,55,1:33 AM,10:40 AM,7:06 AM,7:55 PM,-4.0,-4.0,-2.0,-4.0,11.0,63.0,83.0,0.5,1012.0,4.0,8.0,178,7.0,1,Butler Fork,1.0,40,-111.6638836,40.6522147,0,False
150,4/6/2010,0.0,-4.0,0.3,8.9,1.0,1,40,3:03 AM,12:38 PM,7:02 AM,7:57 PM,-4.0,-9.0,-3.0,-9.0,29.0,57.0,93.0,0.3,1020.0,0.0,9.0,291,20.0,1,Circle Awl,1.0,350,-111.9793968,40.7352412,0,True
151,4/7/2010,4.0,-9.0,0.0,11.6,2.0,2,32,3:37 AM,1:39 PM,7:01 AM,7:58 PM,-6.0,-5.0,-2.0,-5.0,12.0,10.0,78.0,0.0,1028.0,4.0,10.0,297,7.0,1,Neffs,2.0,250,-111.7501551,40.6731884,0,True
152,4/29/2010,2.0,-5.0,0.1,11.6,1.0,1,89,10:16 PM,6:49 AM,6:28 AM,8:21 PM,-5.0,-4.0,-1.0,-4.0,13.0,35.0,73.0,0.2,1006.0,2.0,8.0,292,10.0,1,Salt Lake,1.166666667,100,-111.9103124,40.6632297,0,True
153,11/11/2010,1.0,-5.0,0.0,10.0,1.0,1,30,1:10 PM,11:21 PM,8:09 AM,6:12 PM,-5.0,-4.0,-2.0,-4.0,10.0,40.0,86.0,0.1,1029.0,1.0,5.0,259,6.0,1,Red Baldy,1.0,50,-111.6671395,40.5403139,0,False
154,11/16/2010,4.0,-2.0,0.1,6.6,1.0,1,68,3:18 PM,3:18 AM,8:15 AM,6:08 PM,1.0,-2.0,2.0,-2.0,25.0,75.0,93.0,0.5,1015.0,4.0,6.0,259,15.0,1,Rhino,1.5,100,-111.7047049,40.3113468,0,True
155,11/16/2010,4.0,-2.0,0.1,6.6,1.0,1,68,3:18 PM,3:18 AM,8:15 AM,6:08 PM,1.0,-2.0,2.0,-2.0,25.0,75.0,93.0,0.5,1015.0,4.0,6.0,259,15.0,1,Tri-county Peak,3.0,200,-111.5532075,40.6099141,0,True
156,11/20/2010,5.0,0.0,0.0,6.6,1.0,1,98,5:15 PM,7:23 AM,8:19 AM,6:05 PM,0.0,-1.0,3.0,-1.0,32.0,83.0,86.0,0.6,1003.0,5.0,9.0,204,17.0,1,Silver Fork,1.0,30,-111.6195606,40.6181712,0,False
157,11/21/2010,0.0,-5.0,1.0,6.6,1.0,1,100,5:58 PM,8:26 AM,8:20 AM,6:05 PM,-3.0,-5.0,-2.0,-5.0,18.0,75.0,94.0,1.2,1006.0,0.0,6.0,183,12.0,1,West Ridge 2,2.0,150,-112.0349431,40.6599423,0,True
158,11/21/2010,0.0,-5.0,1.0,6.6,1.0,1,100,5:58 PM,8:26 AM,8:20 AM,6:05 PM,-3.0,-5.0,-2.0,-5.0,18.0,75.0,94.0,1.2,1006.0,0.0,6.0,183,12.0,1,Davenport Hill,0.833333333,80,-111.6221452,40.599395,0,False
159,11/21/2010,0.0,-5.0,1.0,6.6,1.0,1,100,5:58 PM,8:26 AM,8:20 AM,6:05 PM,-3.0,-5.0,-2.0,-5.0,18.0,75.0,94.0,1.2,1006.0,0.0,6.0,183,12.0,1,Meadows,1.0,50,-111.9471139,40.5218341,0,False
160,11/22/2010,-2.0,-6.0,0.2,8.3,1.0,1,87,6:49 PM,9:28 AM,8:21 AM,6:04 PM,-5.0,-8.0,-4.0,-8.0,18.0,63.0,93.0,0.2,1015.0,-2.0,7.0,207,11.0,1,Lackawaxen,5.0,700,-111.5552544,40.59180965,0,True
161,11/28/2010,-5.0,-8.0,0.0,4.9,1.0,1,41,12:27 AM,1:37 PM,8:28 AM,6:01 PM,-7.0,-11.0,-6.0,-11.0,15.0,95.0,98.0,0.1,1008.0,-5.0,4.0,248,10.0,1,Davenport Hill,0.666666667,35,-111.6221452,40.599395,0,False
162,11/28/2010,-5.0,-8.0,0.0,4.9,1.0,1,41,12:27 AM,1:37 PM,8:28 AM,6:01 PM,-7.0,-11.0,-6.0,-11.0,15.0,95.0,98.0,0.1,1008.0,-5.0,4.0,248,10.0,1,Cardiff Fork,0.25,20,-111.6528203,40.5950092,0,False
163,11/29/2010,-6.0,-15.0,0.2,8.2,1.0,1,34,1:38 AM,2:05 PM,8:29 AM,6:01 PM,-9.0,-13.0,-9.0,-13.0,14.0,76.0,98.0,0.4,1028.0,-6.0,5.0,312,9.0,1,Little Superior,1.666666667,80,-111.9164388,40.799927,0,True
164,12/10/2010,3.0,-4.0,0.5,4.8,1.0,1,25,12:08 PM,11:09 PM,8:40 AM,6:00 PM,0.0,-3.0,0.0,-3.0,18.0,73.0,97.0,0.9,1019.0,3.0,5.0,212,10.0,1,Hellgate,0.666666667,40,-111.4162774,41.1602453,0,False
165,12/18/2010,1.0,-5.0,0.8,4.8,1.0,1,84,3:50 PM,6:10 AM,8:45 AM,6:02 PM,-2.0,-6.0,-2.0,-6.0,28.0,97.0,99.0,1.2,1013.0,1.0,9.0,163,15.0,1,Red Baldy,1.333333333,80,-111.6671395,40.5403139,0,True
166,12/19/2010,3.0,1.0,0.0,4.8,1.0,1,91,4:38 PM,7:13 AM,8:46 AM,6:02 PM,2.0,-2.0,2.0,-2.0,30.0,100.0,100.0,1.4,1002.0,3.0,7.0,185,15.0,1,Twin Lakes Pass,1.5,200,-111.609145,40.5945855,0,True
167,12/20/2010,2.0,-3.0,4.4,4.8,1.0,1,98,5:35 PM,8:13 AM,8:47 AM,6:02 PM,-2.0,-5.0,-2.0,-5.0,16.0,92.0,97.0,5.2,1006.0,2.0,3.0,133,9.0,1,Rips Ridge,1.5,300,-111.9430502,40.5181958,0,True
168,12/21/2010,0.0,-4.0,1.7,4.8,1.0,1,100,6:40 PM,9:07 AM,8:47 AM,6:03 PM,-3.0,-4.0,-2.0,-4.0,7.0,87.0,98.0,2.0,1015.0,0.0,2.0,132,4.0,1,Willows,0.833333333,30,-111.8693786,40.5768927,0,False
169,12/22/2010,1.0,-2.0,0.4,4.8,1.0,1,87,7:51 PM,9:54 AM,8:48 AM,6:03 PM,0.0,-2.0,0.0,-2.0,17.0,87.0,99.0,0.6,1015.0,1.0,3.0,119,8.0,1,Willows,1.0,200,-111.8693786,40.5768927,0,True
170,12/25/2010,1.0,-8.0,0.0,9.6,1.0,1,66,11:29 PM,11:41 AM,8:49 AM,6:05 PM,-6.0,-9.0,-5.0,-9.0,19.0,19.0,95.0,0.0,1029.0,1.0,5.0,123,10.0,1,Wolverine Peak,0.833333333,50,-111.6035752,40.5854307,0,False
171,12/27/2010,0.0,-14.0,0.0,9.6,1.0,1,51,12:40 AM,12:38 PM,8:50 AM,6:06 PM,-7.0,-8.0,-6.0,-8.0,8.0,51.0,96.0,0.0,1027.0,0.0,5.0,219,4.0,1,Dromedary Peak,0.833333333,60,-111.7059748,40.5930945,0,False
172,12/31/2010,-11.0,-16.0,0.3,6.5,1.0,1,25,5:23 AM,3:00 PM,8:50 AM,6:09 PM,-13.0,-18.0,-13.0,-18.0,13.0,80.0,97.0,0.4,1020.0,-11.0,6.0,312,9.0,1,Davenport Hill,0.416666667,30,-111.6221452,40.599395,0,False
173,1/6/2011,-2.0,-19.0,0.0,9.6,2.0,2,7,10:08 AM,8:55 PM,8:51 AM,6:15 PM,-14.0,-14.0,-13.0,-14.0,4.0,7.0,96.0,0.0,1035.0,-2.0,4.0,115,2.0,1,Superior,0.583333333,70,-111.9164388,40.799927,0,False
174,1/14/2011,1.0,-4.0,0.1,4.9,1.0,1,65,1:43 PM,3:53 AM,8:49 AM,6:23 PM,-2.0,-3.0,-2.0,-3.0,6.0,76.0,98.0,0.1,1032.0,1.0,4.0,230,3.0,1,Wilson Fork,0.5,30,-111.6565895,40.6825329,0,False
175,1/14/2011,1.0,-4.0,0.1,4.9,1.0,1,65,1:43 PM,3:53 AM,8:49 AM,6:23 PM,-2.0,-3.0,-2.0,-3.0,6.0,76.0,98.0,0.1,1032.0,1.0,4.0,230,3.0,1,Alexander Basin,0.583333333,60,-111.6770983,40.6783598,0,False
176,1/14/2011,1.0,-4.0,0.1,4.9,1.0,1,65,1:43 PM,3:53 AM,8:49 AM,6:23 PM,-2.0,-3.0,-2.0,-3.0,6.0,76.0,98.0,0.1,1032.0,1.0,4.0,230,3.0,1,Lackawaxen,0.5,80,-111.5552544,40.59180965,0,False
177,1/14/2011,1.0,-4.0,0.1,4.9,1.0,1,65,1:43 PM,3:53 AM,8:49 AM,6:23 PM,-2.0,-3.0,-2.0,-3.0,6.0,76.0,98.0,0.1,1032.0,1.0,4.0,230,3.0,1,Porter Fork,0.5,25,-111.7121964,40.6891988,0,False
178,1/16/2011,2.0,-1.0,0.0,4.9,1.0,1,80,3:18 PM,5:56 AM,8:48 AM,6:25 PM,0.0,-2.0,0.0,-2.0,16.0,98.0,99.0,0.5,1022.0,2.0,0.0,179,8.0,1,Reynolds Peak,1.0,60,-111.645712,40.6620683,0,True
179,1/22/2011,0.0,-6.0,0.4,9.9,2.0,2,77,10:27 PM,10:11 AM,8:45 AM,6:32 PM,-2.0,-6.0,-2.0,-6.0,19.0,61.0,97.0,0.4,1021.0,0.0,8.0,277,11.0,1,White Pine,1.0,50,-112.0293301,41.147734,0,False
180,1/22/2011,0.0,-6.0,0.4,9.9,2.0,2,77,10:27 PM,10:11 AM,8:45 AM,6:32 PM,-2.0,-6.0,-2.0,-6.0,19.0,61.0,97.0,0.4,1021.0,0.0,8.0,277,11.0,1,White Pine Canyon,1.5,125,-111.624233,41.3040279,0,True
181,1/26/2011,0.0,-12.0,0.0,9.9,1.0,1,48,2:05 AM,12:18 PM,8:42 AM,6:37 PM,-7.0,-8.0,-6.0,-8.0,9.0,45.0,94.0,0.0,1033.0,0.0,3.0,146,5.0,1,Little Superior,1.0,60,-111.9164388,40.799927,0,True
182,1/30/2011,2.0,-9.0,0.0,10.0,2.0,2,19,6:14 AM,3:38 PM,8:38 AM,6:42 PM,-4.0,-6.0,-3.0,-6.0,17.0,39.0,92.0,0.0,1015.0,2.0,9.0,162,8.0,1,White Pine,0.666666667,70,-112.0293301,41.147734,0,False
183,2/1/2011,-7.0,-21.0,0.2,10.1,2.0,2,0,7:38 AM,5:42 PM,8:37 AM,6:44 PM,-13.0,-20.0,-13.0,-20.0,21.0,36.0,93.0,0.2,1033.0,-7.0,6.0,142,14.0,1,Pink Pine,1.0,40,-111.8943205,40.5617153,0,False
184,2/3/2011,-6.0,-18.0,0.0,10.1,2.0,2,0,8:37 AM,7:45 PM,8:35 AM,6:47 PM,-14.0,-15.0,-12.0,-15.0,9.0,15.0,85.0,0.0,1040.0,-6.0,10.0,181,5.0,1,Claytons,2.5,60,-112.0268012,41.1631243,0,True
185,2/3/2011,-6.0,-18.0,0.0,10.1,2.0,2,0,8:37 AM,7:45 PM,8:35 AM,6:47 PM,-14.0,-15.0,-12.0,-15.0,9.0,15.0,85.0,0.0,1040.0,-6.0,10.0,181,5.0,1,upper Days,1.5,40,-112.0543509,40.6320337,0,False
186,2/6/2011,-1.0,-5.0,0.4,8.4,1.0,1,18,9:50 AM,10:41 PM,8:31 AM,6:51 PM,-4.0,-5.0,-3.0,-5.0,11.0,69.0,94.0,0.5,1028.0,-1.0,8.0,290,7.0,1,Wolverine,1.166666667,125,-110.8811816,40.7203368,0,True
187,2/14/2011,6.0,-3.0,0.0,10.0,2.0,2,79,3:04 PM,5:30 AM,8:22 AM,7:00 PM,-1.0,-4.0,0.0,-4.0,34.0,22.0,91.0,0.0,1018.0,6.0,9.0,153,17.0,1,White Pine,1.25,150,-112.0293301,41.147734,0,True
