,Dangerous,Location_x,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,humidity,precipMM,pressure,tempC,winddirDegree,windspeedKmph,maxtempC_1,mintempC_1,totalSnow_cm_1,sunHour_1,uvIndex_1,maxtempC_2,mintempC_2,totalSnow_cm_2,sunHour_2,uvIndex_2,maxtempC_3,mintempC_3,totalSnow_cm_3,sunHour_3,uvIndex_3
245,False,1,6,-2,0.0,10.2,2,-6,-2,1,-2,21,62,0.2,1011,6,171,16,3.0,0.0,0.7,11.6,1.0,11.0,4.0,0.0,10.2,2.0,13.0,3.0,0.0,11.6,3.0
246,True,1,7,-3,0.0,10.2,2,-5,0,2,0,14,59,0.0,1019,7,153,7,3.0,-6.0,0.0,10.2,2.0,0.0,-9.0,0.0,11.6,2.0,-2.0,-8.0,0.4,10.2,1.0
247,False,1,-2,-8,0.1,8.7,1,-6,-9,-4,-9,16,85,0.1,1017,-2,298,12,5.0,-3.0,0.0,11.6,2.0,4.0,-3.0,0.0,11.6,2.0,1.0,-6.0,0.2,8.6,2.0
248,True,3,6,-2,0.0,11.6,2,-10,-4,2,-4,41,42,0.3,1013,6,233,29,12.0,2.0,0.0,11.6,3.0,10.0,1.0,0.0,11.6,3.0,6.0,0.0,0.0,10.2,2.0
249,True,1,5,-3,0.0,11.6,2,-4,-2,0,-2,18,75,0.0,1011,5,175,11,4.0,-3.0,0.0,11.6,2.0,1.0,-6.0,0.2,8.6,2.0,-2.0,-7.0,0.1,11.2,1.0
250,False,1,5,-3,0.0,11.6,2,-4,-2,0,-2,18,75,0.0,1011,5,175,11,4.0,-3.0,0.0,11.6,2.0,1.0,-6.0,0.2,8.6,2.0,-2.0,-7.0,0.1,11.2,1.0
251,True,3,10,1,0.0,11.6,3,-7,1,5,1,37,41,0.0,1015,10,171,23,6.0,0.0,0.0,10.2,2.0,4.0,-1.0,0.0,11.6,2.0,7.0,-1.0,0.0,11.6,2.0
252,False,0,3,-3,0.0,11.6,2,-8,-3,0,-3,13,58,0.0,1016,3,324,8,4.0,-2.0,0.0,11.6,2.0,3.0,-5.0,0.0,11.5,2.0,-2.0,-8.0,0.0,11.1,2.0
253,False,1,-1,-6,0.0,10.1,2,-6,-5,-3,-5,8,82,0.0,1016,-1,155,5,0.0,-7.0,0.1,5.6,1.0,-5.0,-10.0,0.2,11.1,2.0,-6.0,-15.0,0.2,8.6,2.0
254,False,3,0,-5,0.1,11.5,2,-13,-7,-3,-7,15,48,0.1,1023,0,269,11,-2.0,-9.0,0.0,11.5,2.0,-1.0,-5.0,1.5,8.6,2.0,0.0,-4.0,0.0,10.1,2.0
255,False,1,-6,-15,0.2,8.6,2,-12,-15,-10,-15,15,86,0.2,1026,-6,167,10,-6.0,-12.0,0.1,7.0,2.0,-4.0,-11.0,0.3,7.0,2.0,-4.0,-14.0,0.0,11.0,2.0
256,False,1,-4,-14,0.0,11.0,2,-16,-14,-10,-14,15,64,0.0,1029,-4,145,8,-9.0,-12.0,0.3,10.1,2.0,-4.0,-10.0,1.3,5.5,1.0,6.0,-2.0,1.0,8.5,2.0
257,False,1,-9,-12,0.3,10.1,2,-13,-14,-10,-14,9,82,0.4,1025,-9,237,6,-4.0,-10.0,1.3,5.5,1.0,6.0,-2.0,1.0,8.5,2.0,6.0,-3.0,0.0,10.9,2.0
258,True,3,4,-4,0.0,10.1,2,-5,-5,1,-5,51,61,1.7,998,4,215,36,10.0,0.0,0.0,11.0,2.0,7.0,-2.0,0.0,10.9,2.0,4.0,-4.0,0.0,10.9,2.0
259,True,3,4,-4,0.0,10.1,2,-5,-5,1,-5,51,61,1.7,998,4,215,36,10.0,0.0,0.0,11.0,2.0,7.0,-2.0,0.0,10.9,2.0,4.0,-4.0,0.0,10.9,2.0
260,False,1,-4,-10,1.3,5.5,1,-8,-12,-6,-12,19,89,1.5,1005,-4,332,14,6.0,-2.0,1.0,8.5,2.0,6.0,-3.0,0.0,10.9,2.0,1.0,-6.0,0.0,10.8,2.0
261,True,3,4,-4,0.0,10.9,2,-14,-3,-1,-3,12,35,0.0,1026,4,237,8,5.0,0.0,0.0,10.5,2.0,8.0,2.0,0.0,10.5,2.0,6.0,-1.0,0.0,10.5,2.0
262,False,1,1,-6,0.0,10.8,2,-12,-5,-2,-5,10,49,0.0,1028,1,199,8,0.0,-4.0,0.3,10.1,2.0,6.0,-1.0,0.1,10.8,2.0,2.0,-3.0,0.0,10.8,2.0
263,True,4,4,-1,0.4,10.8,2,-8,-3,1,-3,24,50,0.8,1024,4,284,19,9.0,1.0,0.0,10.8,2.0,4.0,-2.0,0.0,10.8,2.0,4.0,1.0,0.0,10.8,2.0
264,True,1,4,-1,0.0,10.1,2,-3,0,2,0,11,71,0.0,1017,4,224,6,7.0,0.0,0.0,10.0,2.0,4.0,-2.0,0.0,10.0,2.0,3.0,-3.0,0.0,10.0,2.0
265,False,1,4,-1,0.0,10.1,2,-3,0,2,0,11,71,0.0,1017,4,224,6,7.0,0.0,0.0,10.0,2.0,4.0,-2.0,0.0,10.0,2.0,3.0,-3.0,0.0,10.0,2.0
266,True,3,7,-1,0.0,8.3,1,-10,-2,2,-2,29,42,0.0,1017,7,169,18,4.0,-3.0,0.0,10.0,2.0,1.0,-6.0,0.0,10.0,2.0,-1.0,-7.0,0.0,10.0,2.0
267,True,3,-1,-6,0.4,9.9,2,-8,-11,-4,-11,32,71,0.9,1016,-1,300,24,5.0,1.0,0.4,6.6,2.0,9.0,1.0,0.0,10.0,2.0,8.0,-1.0,0.0,9.9,2.0
268,True,1,-3,-5,0.9,4.9,1,-6,-9,-4,-9,20,86,1.1,1015,-3,337,15,8.0,-1.0,0.0,6.6,1.0,9.0,0.0,0.0,9.8,2.0,5.0,-1.0,0.0,9.8,2.0
269,True,1,5,-2,0.0,9.8,2,-7,-1,1,-1,15,54,0.0,1029,5,148,8,5.0,-1.0,0.0,9.8,2.0,5.0,-2.0,0.0,9.7,2.0,4.0,-2.0,0.0,9.7,2.0
270,True,3,6,-1,0.0,9.9,2,-6,1,2,1,7,57,0.0,1030,6,261,4,6.0,-1.0,0.0,9.9,2.0,3.0,-2.0,0.0,9.9,2.0,7.0,2.0,2.0,4.9,2.0
271,False,3,6,-1,0.0,9.9,2,-6,1,2,1,7,57,0.0,1030,6,261,4,6.0,-1.0,0.0,9.9,2.0,3.0,-2.0,0.0,9.9,2.0,7.0,2.0,2.0,4.9,2.0
272,True,1,4,-2,0.0,9.7,2,-3,0,1,0,8,72,0.0,1031,4,177,5,4.0,0.0,0.0,9.7,2.0,3.0,-3.0,0.0,9.7,2.0,4.0,-2.0,0.3,8.2,2.0
273,True,1,4,-2,0.3,8.2,2,-1,-1,2,-1,20,83,1.6,1009,4,262,12,6.0,2.0,0.0,9.7,2.0,6.0,-2.0,0.0,9.7,2.0,3.0,-2.0,0.1,9.7,2.0
274,False,1,4,-2,0.3,8.2,2,-1,-1,2,-1,20,83,1.6,1009,4,262,12,6.0,2.0,0.0,9.7,2.0,6.0,-2.0,0.0,9.7,2.0,3.0,-2.0,0.1,9.7,2.0
275,True,1,4,-2,0.3,8.2,2,-1,-1,2,-1,20,83,1.6,1009,4,262,12,6.0,2.0,0.0,9.7,2.0,6.0,-2.0,0.0,9.7,2.0,3.0,-2.0,0.1,9.7,2.0
276,True,1,4,-2,0.3,8.2,2,-1,-1,2,-1,20,83,1.6,1009,4,262,12,6.0,2.0,0.0,9.7,2.0,6.0,-2.0,0.0,9.7,2.0,3.0,-2.0,0.1,9.7,2.0
277,True,1,4,-2,0.3,8.2,2,-1,-1,2,-1,20,83,1.6,1009,4,262,12,6.0,2.0,0.0,9.7,2.0,6.0,-2.0,0.0,9.7,2.0,3.0,-2.0,0.1,9.7,2.0
278,True,3,7,2,2.0,4.9,2,2,1,4,1,26,83,6.7,1005,7,232,17,11.0,2.0,0.0,9.8,3.0,8.0,0.0,0.0,9.8,2.0,5.0,-2.0,0.0,9.8,2.0
279,True,1,6,2,0.0,9.7,2,1,0,4,0,32,83,3.1,1011,6,157,19,6.0,-2.0,0.0,9.7,2.0,3.0,-2.0,0.1,9.7,2.0,2.0,-1.0,0.1,8.2,2.0
280,False,1,3,-2,0.1,9.7,2,-3,-1,0,-1,8,82,0.1,1025,3,203,5,2.0,-1.0,0.1,8.2,2.0,6.0,-2.0,0.0,9.6,2.0,4.0,-4.0,0.0,9.6,2.0
281,True,1,3,-2,0.1,9.7,2,-3,-1,0,-1,8,82,0.1,1025,3,203,5,2.0,-1.0,0.1,8.2,2.0,6.0,-2.0,0.0,9.6,2.0,4.0,-4.0,0.0,9.6,2.0
282,False,1,3,-2,0.1,9.7,2,-3,-1,0,-1,8,82,0.1,1025,3,203,5,2.0,-1.0,0.1,8.2,2.0,6.0,-2.0,0.0,9.6,2.0,4.0,-4.0,0.0,9.6,2.0
283,False,1,6,-1,0.0,9.6,2,-8,-2,2,-2,26,48,0.0,1022,6,146,12,3.0,-4.0,0.0,9.6,2.0,3.0,-4.0,0.0,9.6,2.0,1.0,-6.0,0.0,9.6,2.0
284,True,1,3,-4,0.0,9.6,2,-6,-4,-1,-4,19,70,0.0,1025,3,124,9,1.0,-6.0,0.0,9.6,2.0,1.0,-4.0,0.2,6.5,2.0,-1.0,-11.0,0.0,9.6,2.0
285,True,1,3,-4,0.0,9.6,2,-6,-4,-1,-4,19,70,0.0,1025,3,124,9,1.0,-6.0,0.0,9.6,2.0,1.0,-4.0,0.2,6.5,2.0,-1.0,-11.0,0.0,9.6,2.0
286,False,1,1,-4,0.2,6.5,2,-2,-3,-1,-3,12,91,0.2,1021,1,193,7,-1.0,-11.0,0.0,9.6,2.0,-1.0,-6.0,0.8,4.8,1.0,-1.0,-8.0,0.0,9.6,2.0
287,False,1,-1,-11,0.0,9.6,2,-9,-10,-6,-10,13,80,0.0,1032,-1,129,7,-1.0,-6.0,0.8,4.8,1.0,-1.0,-8.0,0.0,9.6,2.0,-3.0,-7.0,0.4,9.6,2.0
288,False,1,-1,-11,0.0,9.6,2,-9,-10,-6,-10,13,80,0.0,1032,-1,129,7,-1.0,-6.0,0.8,4.8,1.0,-1.0,-8.0,0.0,9.6,2.0,-3.0,-7.0,0.4,9.6,2.0
289,True,1,-1,-6,0.8,4.8,1,-5,-6,-2,-6,17,85,0.9,1023,-1,225,10,-1.0,-8.0,0.0,9.6,2.0,-3.0,-7.0,0.4,9.6,2.0,5.0,-4.0,0.6,9.6,2.0
290,True,1,1,-5,0.0,9.9,2,-7,-4,-2,-4,7,71,0.0,1032,1,226,5,7.0,-3.0,0.4,6.6,1.0,11.0,7.0,0.0,5.0,2.0,12.0,2.0,0.0,6.6,3.0
291,True,3,14,4,1.2,10.0,3,-1,6,10,6,49,50,1.4,1009,14,236,33,15.0,5.0,0.0,10.1,3.0,14.0,3.0,0.0,10.1,3.0,15.0,6.0,0.0,8.3,2.0
292,True,1,7,-4,0.0,11.6,2,-4,-1,2,-1,18,66,0.0,1021,7,101,12,2.0,-4.0,0.3,9.3,2.0,4.0,-1.0,0.0,11.6,2.0,10.0,0.0,0.0,10.4,2.0
293,False,1,7,-4,0.0,11.6,2,-4,-1,2,-1,18,66,0.0,1021,7,101,12,2.0,-4.0,0.3,9.3,2.0,4.0,-1.0,0.0,11.6,2.0,10.0,0.0,0.0,10.4,2.0
294,False,1,7,-4,0.0,11.6,2,-4,-1,2,-1,18,66,0.0,1021,7,101,12,2.0,-4.0,0.3,9.3,2.0,4.0,-1.0,0.0,11.6,2.0,10.0,0.0,0.0,10.4,2.0
295,True,1,2,-4,0.3,9.3,2,-5,-4,0,-4,18,74,0.4,1014,2,332,13,4.0,-1.0,0.0,11.6,2.0,10.0,0.0,0.0,10.4,2.0,6.0,0.0,1.4,10.4,1.0
296,True,1,2,-4,0.3,9.3,2,-5,-4,0,-4,18,74,0.4,1014,2,332,13,4.0,-1.0,0.0,11.6,2.0,10.0,0.0,0.0,10.4,2.0,6.0,0.0,1.4,10.4,1.0
297,False,0,9,2,0.0,11.6,3,-6,2,5,2,31,45,0.0,1005,9,297,25,12.0,0.0,0.0,10.4,3.0,10.0,2.0,0.0,10.4,3.0,16.0,5.0,0.0,10.4,3.0
298,False,1,4,-1,0.0,11.6,2,-2,-2,2,-2,23,76,1.3,1008,4,299,17,10.0,0.0,0.0,10.4,2.0,6.0,0.0,1.4,10.4,1.0,8.0,2.0,0.0,9.3,2.0
299,True,1,6,0,1.4,10.4,1,0,0,2,0,11,85,2.5,1009,6,293,8,8.0,2.0,0.0,9.3,2.0,15.0,3.0,0.0,11.6,3.0,12.0,-3.0,0.0,11.6,2.0
300,True,1,6,0,1.4,10.4,1,0,0,2,0,11,85,2.5,1009,6,293,8,8.0,2.0,0.0,9.3,2.0,15.0,3.0,0.0,11.6,3.0,12.0,-3.0,0.0,11.6,2.0
301,True,1,6,0,1.4,10.4,1,0,0,2,0,11,85,2.5,1009,6,293,8,8.0,2.0,0.0,9.3,2.0,15.0,3.0,0.0,11.6,3.0,12.0,-3.0,0.0,11.6,2.0
302,False,4,17,9,0.0,11.6,4,-3,12,13,12,23,35,0.3,1009,17,205,14,15.0,3.0,0.0,10.4,3.0,10.0,3.0,0.0,11.6,3.0,13.0,8.0,0.0,11.6,3.0
303,False,1,11,-1,0.0,11.6,2,-5,2,5,2,18,49,0.0,1016,11,139,10,6.0,-7.0,0.0,11.6,2.0,2.0,-9.0,0.6,11.6,2.0,11.0,0.0,0.0,11.6,3.0
304,False,1,6,-7,0.0,11.6,2,-4,-4,0,-4,18,75,0.0,1022,6,133,10,2.0,-9.0,0.6,11.6,2.0,11.0,0.0,0.0,11.6,3.0,15.0,6.0,0.0,8.9,3.0
305,False,3,8,0,0.0,11.6,2,-10,1,4,1,27,37,0.0,1013,8,304,18,16.0,6.0,0.0,10.3,4.0,18.0,7.0,0.0,11.6,4.0,15.0,1.0,0.0,11.6,3.0
306,False,2,2,-5,0.0,11.6,2,-4,-8,-1,-8,41,81,0.0,1016,2,311,30,4.0,-4.0,2.6,10.2,2.0,6.0,-4.0,0.0,11.6,2.0,3.0,-1.0,2.4,10.2,2.0
307,True,1,5,-1,0.1,11.6,2,-1,-2,2,-2,25,83,0.2,1019,5,338,16,3.0,1.0,0.0,7.5,2.0,7.0,-3.0,0.0,11.6,2.0,4.0,0.0,0.0,7.5,2.0
308,False,1,5,-1,0.1,11.6,2,-1,-2,2,-2,25,83,0.2,1019,5,338,16,3.0,1.0,0.0,7.5,2.0,7.0,-3.0,0.0,11.6,2.0,4.0,0.0,0.0,7.5,2.0
309,False,3,9,3,0.2,11.6,3,-1,3,6,3,24,63,0.9,1009,9,322,17,12.0,3.0,0.0,11.6,3.0,11.0,1.0,0.0,11.6,3.0,13.0,3.0,0.0,10.2,3.0
310,False,1,3,1,0.0,7.5,2,0,0,2,0,18,83,2.7,1011,3,223,10,7.0,-3.0,0.0,11.6,2.0,4.0,0.0,0.0,7.5,2.0,8.0,-4.0,0.0,11.6,2.0
311,False,3,11,1,0.0,11.6,3,-3,4,6,4,14,55,0.0,1012,11,300,9,13.0,3.0,0.0,10.2,3.0,12.0,1.0,0.0,11.6,3.0,9.0,4.0,0.1,10.2,3.0
312,False,2,8,-4,0.0,11.6,2,-6,-3,1,-3,23,61,0.0,1021,8,291,13,1.0,-3.0,3.2,10.2,2.0,9.0,3.0,1.1,11.6,3.0,12.0,5.0,0.0,11.6,3.0
313,False,1,14,3,0.0,11.6,3,3,7,8,7,15,71,0.0,1021,14,125,7,11.0,-1.0,0.0,11.6,2.0,9.0,1.0,0.0,11.6,2.0,9.0,0.0,0.0,11.6,2.0
314,True,1,-6,-20,0.7,10.1,1,-10,-12,-9,-12,10,93,0.9,1023,-6,267,7,-4.0,-7.0,0.8,8.6,2.0,2.0,-3.0,0.5,8.6,1.0,8.0,1.0,0.0,11.0,2.0
315,True,1,5,-2,0.0,10.1,1,1,0,3,0,18,86,2.5,1005,5,174,9,6.0,2.0,0.0,7.0,2.0,6.0,-3.0,0.0,10.1,2.0,6.0,-5.0,0.0,10.1,2.0
316,False,1,5,-2,0.0,10.1,1,1,0,3,0,18,86,2.5,1005,5,174,9,6.0,2.0,0.0,7.0,2.0,6.0,-3.0,0.0,10.1,2.0,6.0,-5.0,0.0,10.1,2.0
317,False,1,5,-2,0.0,10.1,1,1,0,3,0,18,86,2.5,1005,5,174,9,6.0,2.0,0.0,7.0,2.0,6.0,-3.0,0.0,10.1,2.0,6.0,-5.0,0.0,10.1,2.0
318,False,1,5,-2,0.0,10.1,1,1,0,3,0,18,86,2.5,1005,5,174,9,6.0,2.0,0.0,7.0,2.0,6.0,-3.0,0.0,10.1,2.0,6.0,-5.0,0.0,10.1,2.0
319,False,1,5,-2,0.0,10.1,1,1,0,3,0,18,86,2.5,1005,5,174,9,6.0,2.0,0.0,7.0,2.0,6.0,-3.0,0.0,10.1,2.0,6.0,-5.0,0.0,10.1,2.0
320,False,2,1,-3,2.2,7.0,1,-1,-4,-1,-4,16,95,2.6,1007,1,201,11,1.0,-2.0,6.7,5.5,1.0,0.0,-4.0,1.8,7.0,2.0,3.0,-12.0,0.0,10.9,2.0
321,False,1,6,2,0.0,7.0,2,1,0,4,0,27,85,0.4,1003,6,140,14,6.0,-3.0,0.0,10.1,2.0,6.0,-5.0,0.0,10.1,2.0,5.0,-8.0,0.0,10.8,2.0
322,True,1,6,2,0.0,7.0,2,1,0,4,0,27,85,0.4,1003,6,140,14,6.0,-3.0,0.0,10.1,2.0,6.0,-5.0,0.0,10.1,2.0,5.0,-8.0,0.0,10.8,2.0
323,False,1,6,-5,0.0,10.1,2,-4,-3,1,-3,26,69,0.1,1015,6,147,13,5.0,-8.0,0.0,10.8,2.0,3.0,-8.0,0.0,10.8,2.0,1.0,-11.0,0.0,10.8,2.0
324,False,1,6,-5,0.0,10.1,2,-4,-3,1,-3,26,69,0.1,1015,6,147,13,5.0,-8.0,0.0,10.8,2.0,3.0,-8.0,0.0,10.8,2.0,1.0,-11.0,0.0,10.8,2.0
325,False,1,1,-11,0.0,10.8,2,-8,-8,-5,-8,11,83,0.0,1029,1,171,6,2.0,-8.0,0.0,10.4,2.0,3.0,-4.0,1.4,6.8,1.0,7.0,3.0,0.0,5.2,2.0
326,False,1,1,-11,0.0,10.8,2,-8,-8,-5,-8,11,83,0.0,1029,1,171,6,2.0,-8.0,0.0,10.4,2.0,3.0,-4.0,1.4,6.8,1.0,7.0,3.0,0.0,5.2,2.0
327,False,1,2,-8,0.0,10.4,2,-6,-6,-3,-6,12,84,0.0,1033,2,152,6,3.0,-4.0,1.4,6.8,1.0,7.0,3.0,0.0,5.2,2.0,8.0,4.0,0.0,10.0,3.0
328,False,1,2,-8,0.0,10.4,2,-6,-6,-3,-6,12,84,0.0,1033,2,152,6,3.0,-4.0,1.4,6.8,1.0,7.0,3.0,0.0,5.2,2.0,8.0,4.0,0.0,10.0,3.0
329,False,1,2,-8,0.0,10.4,2,-6,-6,-3,-6,12,84,0.0,1033,2,152,6,3.0,-4.0,1.4,6.8,1.0,7.0,3.0,0.0,5.2,2.0,8.0,4.0,0.0,10.0,3.0
330,False,1,3,-4,1.4,6.8,1,-1,-2,1,-2,15,92,1.7,1022,3,261,10,7.0,3.0,0.0,5.2,2.0,8.0,4.0,0.0,10.0,3.0,6.0,1.0,0.0,10.3,2.0
331,False,1,3,-4,1.4,6.8,1,-1,-2,1,-2,15,92,1.7,1022,3,261,10,7.0,3.0,0.0,5.2,2.0,8.0,4.0,0.0,10.0,3.0,6.0,1.0,0.0,10.3,2.0
332,True,1,3,-4,1.4,6.8,1,-1,-2,1,-2,15,92,1.7,1022,3,261,10,7.0,3.0,0.0,5.2,2.0,8.0,4.0,0.0,10.0,3.0,6.0,1.0,0.0,10.3,2.0
333,False,1,3,-4,1.4,6.8,1,-1,-2,1,-2,15,92,1.7,1022,3,261,10,7.0,3.0,0.0,5.2,2.0,8.0,4.0,0.0,10.0,3.0,6.0,1.0,0.0,10.3,2.0
334,False,1,3,-4,1.4,6.8,1,-1,-2,1,-2,15,92,1.7,1022,3,261,10,7.0,3.0,0.0,5.2,2.0,8.0,4.0,0.0,10.0,3.0,6.0,1.0,0.0,10.3,2.0
335,True,1,3,-4,1.4,6.8,1,-1,-2,1,-2,15,92,1.7,1022,3,261,10,7.0,3.0,0.0,5.2,2.0,8.0,4.0,0.0,10.0,3.0,6.0,1.0,0.0,10.3,2.0
336,True,3,7,2,0.0,10.3,2,2,1,4,1,22,88,0.0,1020,7,184,11,5.0,1.0,0.0,6.8,2.0,5.0,0.0,0.0,8.4,2.0,6.0,-1.0,0.0,10.3,2.0
337,True,1,5,2,0.0,5.1,1,2,-1,3,-1,30,95,3.7,1007,5,206,16,3.0,1.0,0.2,8.4,1.0,3.0,-1.0,0.0,6.7,1.0,3.0,0.0,1.5,6.7,1.0
338,True,1,2,-13,0.0,6.7,2,-7,-8,-6,-8,11,93,0.0,1025,2,150,6,0.0,-17.0,0.0,10.1,2.0,-1.0,-19.0,0.0,10.0,2.0,-5.0,-23.0,0.0,10.0,1.0
339,True,1,-1,-19,0.0,10.0,2,-13,-12,-12,-12,5,93,0.0,1044,-1,211,3,-5.0,-23.0,0.0,10.0,1.0,-6.0,-20.0,0.0,9.9,1.0,-6.0,-18.0,0.1,8.3,1.0
340,True,1,-6,-20,0.0,9.9,1,-14,-18,-14,-18,11,96,0.1,1044,-6,212,6,-6.0,-18.0,0.1,8.3,1.0,-6.0,-17.0,0.4,9.9,1.0,-5.0,-15.0,0.5,8.3,1.0
341,True,1,-6,-20,0.0,9.9,1,-14,-18,-14,-18,11,96,0.1,1044,-6,212,6,-6.0,-18.0,0.1,8.3,1.0,-6.0,-17.0,0.4,9.9,1.0,-5.0,-15.0,0.5,8.3,1.0
342,True,1,-6,-20,0.0,9.9,1,-14,-18,-14,-18,11,96,0.1,1044,-6,212,6,-6.0,-18.0,0.1,8.3,1.0,-6.0,-17.0,0.4,9.9,1.0,-5.0,-15.0,0.5,8.3,1.0
343,True,1,-6,-20,0.0,9.9,1,-14,-18,-14,-18,11,96,0.1,1044,-6,212,6,-6.0,-18.0,0.1,8.3,1.0,-6.0,-17.0,0.4,9.9,1.0,-5.0,-15.0,0.5,8.3,1.0
344,False,1,-6,-20,0.0,9.9,1,-14,-18,-14,-18,11,96,0.1,1044,-6,212,6,-6.0,-18.0,0.1,8.3,1.0,-6.0,-17.0,0.4,9.9,1.0,-5.0,-15.0,0.5,8.3,1.0
345,False,1,-6,-20,0.0,9.9,1,-14,-18,-14,-18,11,96,0.1,1044,-6,212,6,-6.0,-18.0,0.1,8.3,1.0,-6.0,-17.0,0.4,9.9,1.0,-5.0,-15.0,0.5,8.3,1.0
346,True,2,-7,-18,0.4,10.0,2,-13,-17,-12,-17,17,92,0.6,1013,-7,293,10,-2.0,-13.0,0.0,6.7,1.0,-4.0,-19.0,2.3,5.0,1.0,-4.0,-12.0,3.2,10.0,1.0
347,False,1,0,-4,0.9,8.3,1,-2,-7,-2,-7,30,95,1.0,1003,0,190,19,-1.0,-10.0,0.7,8.3,2.0,-2.0,-7.0,0.6,4.9,1.0,-1.0,-11.0,0.2,9.8,1.0
348,False,1,0,-4,0.9,8.3,1,-2,-7,-2,-7,30,95,1.0,1003,0,190,19,-1.0,-10.0,0.7,8.3,2.0,-2.0,-7.0,0.6,4.9,1.0,-1.0,-11.0,0.2,9.8,1.0
349,True,1,0,-4,0.9,8.3,1,-2,-7,-2,-7,30,95,1.0,1003,0,190,19,-1.0,-10.0,0.7,8.3,2.0,-2.0,-7.0,0.6,4.9,1.0,-1.0,-11.0,0.2,9.8,1.0
350,True,3,1,-4,0.0,8.3,2,-3,-7,-1,-7,39,89,1.4,1009,1,193,25,-1.0,-5.0,0.0,8.3,2.0,0.0,-3.0,2.2,10.0,1.0,1.0,-4.0,2.5,10.0,2.0
351,True,1,-1,-10,0.7,8.3,2,-6,-11,-5,-11,30,90,0.8,1017,-1,151,17,-2.0,-7.0,0.6,4.9,1.0,-1.0,-11.0,0.2,9.8,1.0,-1.0,-8.0,0.3,4.9,2.0
352,False,1,-1,-10,0.7,8.3,2,-6,-11,-5,-11,30,90,0.8,1017,-1,151,17,-2.0,-7.0,0.6,4.9,1.0,-1.0,-11.0,0.2,9.8,1.0,-1.0,-8.0,0.3,4.9,2.0
353,True,4,1,-6,0.1,9.9,2,-4,-9,-2,-9,52,85,0.7,1016,1,156,27,0.0,-6.0,1.7,8.3,1.0,1.0,-4.0,1.2,9.9,2.0,1.0,-5.0,4.2,4.9,1.0
354,False,1,-2,-7,0.6,4.9,1,-5,-7,-4,-7,14,94,0.7,1002,-2,235,9,-1.0,-11.0,0.2,9.8,1.0,-1.0,-8.0,0.3,4.9,2.0,-1.0,-16.0,0.0,9.8,2.0
355,False,1,-2,-7,0.6,4.9,1,-5,-7,-4,-7,14,94,0.7,1002,-2,235,9,-1.0,-11.0,0.2,9.8,1.0,-1.0,-8.0,0.3,4.9,2.0,-1.0,-16.0,0.0,9.8,2.0
356,False,1,-2,-7,0.6,4.9,1,-5,-7,-4,-7,14,94,0.7,1002,-2,235,9,-1.0,-11.0,0.2,9.8,1.0,-1.0,-8.0,0.3,4.9,2.0,-1.0,-16.0,0.0,9.8,2.0
357,False,1,-5,-17,0.0,9.8,1,-12,-15,-11,-15,12,96,0.1,1030,-5,336,6,-3.0,-14.0,0.0,9.8,2.0,-1.0,-13.0,0.0,9.7,1.0,0.0,-10.0,0.1,9.7,1.0
358,False,1,-5,-17,0.0,9.8,1,-12,-15,-11,-15,12,96,0.1,1030,-5,336,6,-3.0,-14.0,0.0,9.8,2.0,-1.0,-13.0,0.0,9.7,1.0,0.0,-10.0,0.1,9.7,1.0
359,False,1,-3,-14,0.0,9.8,2,-10,-12,-9,-12,10,93,0.1,1026,-3,211,5,-1.0,-13.0,0.0,9.7,1.0,0.0,-10.0,0.1,9.7,1.0,-1.0,-5.0,0.9,6.5,1.0
360,True,1,-1,-13,0.0,9.7,1,-9,-10,-8,-10,6,96,0.0,1032,-1,169,3,0.0,-10.0,0.1,9.7,1.0,-1.0,-5.0,0.9,6.5,1.0,1.0,-6.0,0.5,6.5,1.0
361,True,1,1,-5,2.6,4.8,1,-2,-5,-1,-5,23,95,3.8,1011,1,207,13,2.0,-2.0,0.8,4.8,1.0,1.0,-6.0,1.7,6.5,1.0,-4.0,-19.0,0.2,9.7,2.0
362,True,1,1,-5,2.6,4.8,1,-2,-5,-1,-5,23,95,3.8,1011,1,207,13,2.0,-2.0,0.8,4.8,1.0,1.0,-6.0,1.7,6.5,1.0,-4.0,-19.0,0.2,9.7,2.0
363,False,1,2,-2,0.8,4.8,1,0,-3,1,-3,29,96,1.5,1011,2,195,14,1.0,-6.0,1.7,6.5,1.0,-4.0,-19.0,0.2,9.7,2.0,-10.0,-29.0,0.0,9.6,1.0
364,False,1,1,-6,1.7,6.5,1,-2,-6,-1,-6,27,96,2.1,1027,1,155,14,-4.0,-19.0,0.2,9.7,2.0,-10.0,-29.0,0.0,9.6,1.0,-6.0,-17.0,0.9,6.5,1.0
365,False,1,1,-6,1.7,6.5,1,-2,-6,-1,-6,27,96,2.1,1027,1,155,14,-4.0,-19.0,0.2,9.7,2.0,-10.0,-29.0,0.0,9.6,1.0,-6.0,-17.0,0.9,6.5,1.0
366,True,1,-6,-17,0.9,6.5,1,-11,-15,-10,-15,16,94,1.2,1022,-6,286,10,0.0,-3.0,4.1,4.8,1.0,-2.0,-11.0,0.7,9.6,2.0,-3.0,-13.0,1.2,9.6,2.0
