Date,Area,Depth,Width,Dangerous
12/27/2017,Patsey Trees,1,20,FALSE
12/27/2017,Solitude closed terrain,1.6666666666666667,350,TRUE
12/27/2017,Murdock Peak,1.6666666666666667,250,TRUE
12/26/2017,Cardiff Bowl,1.6666666666666667,300,TRUE
12/26/2017,Georges Bowl,1,50,FALSE
12/25/2017,Reynolds East Face Shoulder,1.3333333333333333,100,TRUE
12/25/2017,Reynolds East Face,1.3333333333333333,250,TRUE
12/25/2017,Mill D North,1,40,FALSE
12/25/2017,Big Cottonwood Canyon,0.8333333333333334,10,FALSE
12/24/2017,Alexander Basin,0.5,10,FALSE
12/24/2017,Scotts Bowl,1.25,150,TRUE
12/24/2017,Main Porter,0.16666666666666666,40,FALSE
12/23/2017,Days Headwall,1.5,150,TRUE
12/23/2017,Jaws,1.5,150,TRUE
12/23/2017,Catherine's Pass,1,50,FALSE
12/23/2017,Twin Lakes Pass,1.5,80,TRUE
11/18/2017,Alta Ski Area,1.5,1000,TRUE
11/18/2017,Catherine's Pass,2,70,TRUE
11/17/2017,Catherine's Pass,1.25,100,TRUE
11/17/2017,Little Cottonwood Canyon,1.3333333333333333,2500,TRUE
4/29/2017,Tanners Gulch,4,250,TRUE
4/29/2017,Superior,2,150,TRUE
4/29/2017,Bells Canyon,1,40,FALSE
4/29/2017,Meadows,0.5,200,FALSE
4/28/2017,Little Superior,1,60,TRUE
4/28/2017,Murdock Peak,1,60,TRUE
4/27/2017,Flagstaff Ridge,0.6666666666666666,60,FALSE
4/27/2017,Cardiff Bowl,0.6666666666666666,30,FALSE
4/27/2017,Honeycomb,0.8333333333333334,30,FALSE
4/27/2017,Cardiff Bowl,1,1000,TRUE
4/25/2017,Chicken Sh#! Ridge,0.8333333333333334,60,FALSE
4/25/2017,Stupid Chute,1,300,TRUE
4/25/2017,Emma Ridges,1.5,125,TRUE
4/25/2017,Main Days,2,200,TRUE
4/25/2017,Silver Fork Headwall,1,800,TRUE
4/25/2017,Emma Ridges,1.1666666666666667,100,TRUE
4/25/2017,Dougs Drop,1.1666666666666667,40,FALSE
4/25/2017,Twin Lakes Pass,1.3333333333333333,450,TRUE
4/25/2017,Days Fork,1.3333333333333333,450,TRUE
4/23/2017,Big Cottonwood Canyon,0.16666666666666666,40,FALSE
4/23/2017,Baldy,1,50,FALSE
4/21/2017,South Monitor Bowl,0.25,50,FALSE
4/19/2017,Cardiff Bowl,2.5,30,FALSE
4/15/2017,Cinder Chutes,1.5,100,TRUE
4/11/2017,Snowbird Ski Resort,0.8333333333333334,100,FALSE
4/10/2017,Mineral Basin,0.5833333333333334,100,FALSE
4/9/2017,Snake Creek,0.5,60,FALSE
4/9/2017,Cardiff Bowl,0.5,60,FALSE
3/28/2017,Pioneer Ridge,0.3333333333333333,15,FALSE
3/28/2017,No Name Baldy,1,100,TRUE
3/28/2017,Dougs Drop,0.3333333333333333,40,FALSE
3/28/2017,Claytons,0.6666666666666666,70,FALSE
3/28/2017,Snake Creek,0.08333333333333333,30,FALSE
3/27/2017,East Bowl,0.4166666666666667,80,FALSE
3/26/2017,Butler Basin,0.5,50,FALSE
3/25/2017,Days Draw,0.5833333333333334,15,FALSE
3/24/2017,Banana Days,0.5,30,FALSE
3/24/2017,Lake Peak,0.5,100,FALSE
3/23/2017,Cardiac Bowl,0.6666666666666666,60,FALSE
3/14/2017,No Name Bowl,0.3333333333333333,35,FALSE
3/8/2017,Cardiac Bowl,1.3333333333333333,250,TRUE
3/7/2017,Hide A Way Park,1,15,FALSE
3/7/2017,Brighton Perimeter,0.5,25,FALSE
3/2/2017,Y Coulior,0.6666666666666666,25,FALSE
3/1/2017,Snowbird periphery,1.3333333333333333,60,TRUE
2/24/2017,Hogum,3,150,TRUE
2/23/2017,"Willows, West Monitor",1.0833333333333333,60,TRUE
2/22/2017,Emma Ridges,0.6666666666666666,10,FALSE
2/22/2017,Mary Lake Ridge,3,150,TRUE
2/20/2017,PC Iron Mountain,0.3333333333333333,10,FALSE
2/19/2017,Sunset Peak,1,200,TRUE
2/19/2017,Cardiff Bowl,0.3333333333333333,80,FALSE
2/19/2017,Scotts Bluff,1.0833333333333333,90,TRUE
2/19/2017,LSB North,0.6666666666666666,60,FALSE
2/19/2017,Maybird Gulch,0.6666666666666666,40,FALSE
2/19/2017,10420,0.8333333333333334,50,FALSE
2/19/2017,Main Days,0.8333333333333334,200,FALSE
2/19/2017,No Name Bowl,0.5,60,FALSE
2/19/2017,Lake Peak,0.8333333333333334,45,FALSE
2/19/2017,Days Draw,0.8333333333333334,50,FALSE
2/18/2017,White Pine,0.3333333333333333,10,FALSE
2/18/2017,Bells Canyon,1.25,60,TRUE
2/16/2017,White Pine,0.25,50,FALSE
2/16/2017,Mill B South,0.9166666666666666,60,FALSE
2/16/2017,Red Pine Gulch,0.8333333333333334,60,FALSE
2/16/2017,Red Pine Gulch,0.4166666666666667,50,FALSE
2/13/2017,Wolverine Cirque,0.5833333333333334,15,FALSE
2/13/2017,Wolverine Cirque,0.6666666666666666,50,FALSE
2/13/2017,Salt Lake,0.6666666666666666,30,FALSE
2/13/2017,Hogum,0.8333333333333334,80,FALSE
2/12/2017,Hogum,0.6666666666666666,40,FALSE
2/12/2017,Banana Days,1,25,FALSE
2/12/2017,White Pine,0.3333333333333333,5,FALSE
2/12/2017,Monte Cristo,0.5,450,FALSE
2/11/2017,White Pine,0.16666666666666666,1500,FALSE
2/11/2017,Scott Hill,0.8333333333333334,250,FALSE
2/11/2017,Tuscarora,1.6666666666666667,200,TRUE
2/11/2017,Days Draw,1.3333333333333333,50,FALSE
2/11/2017,White Pine,0.16666666666666666,1500,FALSE
2/11/2017,Scott Hill,0.8333333333333334,250,FALSE
2/11/2017,Tuscarora,1.6666666666666667,200,TRUE
2/11/2017,Days Draw,1.3333333333333333,50,FALSE
2/8/2017,West Monitor,1.0833333333333333,150,TRUE
2/8/2017,South Monitor Bowl,2,90,TRUE
2/7/2017,Wolverine Cirque,0.5833333333333334,70,FALSE
2/7/2017,Doughnut Falls,1,175,TRUE
2/6/2017,Diving Board,5,100,TRUE
2/4/2017,LSB North,0.8333333333333334,50,FALSE
2/3/2017,Lake Mary Chutes,0.5833333333333334,30,FALSE
2/3/2017,Bonkers,3,60,TRUE
2/2/2017,Bonkers,1.5,40,FALSE
1/31/2017,Summit Park,1.5833333333333333,200,TRUE
1/29/2017,Murdock Peak,2,125,TRUE
1/29/2017,Tolgate Canyon,1.5,70,TRUE
1/28/2017,Toledo Chutes,2,10,FALSE
1/27/2017,Summit Park,4,100,TRUE
1/27/2017,Lambs Canyon,2,80,TRUE
1/27/2017,Sound of Music,2.5,400,TRUE
1/27/2017,Cardiac Ridge,1,70,TRUE
1/27/2017,Murdock Peak,2,800,TRUE
1/27/2017,Mary Ellen,1,80,TRUE
1/27/2017,Little Superior,1.5,45,FALSE
1/27/2017,Summit Park,1.5,30,FALSE
1/24/2017,Bear Trap,2,200,TRUE
1/24/2017,Park City Ridgeline,3,150,TRUE
1/24/2017,Red Pine Gulch,3,200,TRUE
1/24/2017,Park City area mountians,2.5,150,TRUE
1/23/2017,Canyons Periphery,2,150,TRUE
1/23/2017,Reynolds Pk,0.75,200,FALSE
1/23/2017,Maybird Gulch,2,40,FALSE
1/23/2017,Gobblers Knob,2,350,TRUE
1/23/2017,Butler Basin,2,200,TRUE
1/22/2017,Murdock Peak,1.6666666666666667,100,TRUE
1/22/2017,Scotts Peak,2,100,TRUE
1/22/2017,Rocky Point,2,60,TRUE
1/22/2017,Lambs Canyon,1.5,50,FALSE
1/21/2017,Lacawaxan,0.5,40,FALSE
1/21/2017,Georges Bowl,1.1666666666666667,60,TRUE
1/21/2017,Foothills,1.3333333333333333,20,FALSE
1/21/2017,Lambs Canyon,0.6666666666666666,40,FALSE
1/21/2017,Figure 8 Hill,1,70,TRUE
1/21/2017,Daily Canyon,0.8333333333333334,60,FALSE
1/21/2017,Mt Aire,0.4166666666666667,250,FALSE
1/16/2017,Hogum,0.5833333333333334,60,FALSE
1/16/2017,Hogum,0.3333333333333333,15,FALSE
1/15/2017,Wolverine Cirque,0.5,15,FALSE
1/15/2017,Red Pine Gulch,1.1666666666666667,30,FALSE
1/15/2017,Tuscarora,0.6666666666666666,40,FALSE
1/15/2017,Red Pine Gulch,1,50,FALSE
1/14/2017,west porter,1.3333333333333333,500,TRUE
1/11/2017,Cardiac Ridge,4,2500,TRUE
1/10/2017,Pink Pine,1.25,80,TRUE
1/10/2017,10420,1,150,TRUE
1/9/2017,Scotties Bowl,1,150,TRUE
1/9/2017,White Pine,0.8333333333333334,100,FALSE
1/8/2017,Mineral Basin,0.6666666666666666,100,FALSE
1/8/2017,Guardsman Pass area,0.6666666666666666,80,FALSE
1/8/2017,Foothills,0.5,40,FALSE
1/5/2017,Wolverine Cirque,2,300,TRUE
1/5/2017,Diving Board,3,300,TRUE
1/5/2017,White Pine,1.5,125,TRUE
1/2/2017,No Name Bowl,1,70,TRUE
1/2/2017,Neffs,1.6666666666666667,200,TRUE
12/27/2016,Mill Creek Canyon,1.3333333333333333,25,FALSE
12/24/2016,Cardiff Bowl,2,30,FALSE
12/24/2016,Depth Hoar Bowl,0.4166666666666667,20,FALSE
12/24/2016,East Bowl,1,250,TRUE
12/19/2016,Raymond Peak,0.25,40,FALSE
12/18/2016,Salt Lake,3,300,TRUE
12/17/2016,Pioneer Peak,2,300,TRUE
12/16/2016,South Monitor Bowl,4,500,TRUE
12/15/2016,West Monitor,1.6666666666666667,60,TRUE
12/15/2016,Flagstaff Ridge,1.6666666666666667,70,TRUE
12/14/2016,Grizzly Gulch,0.5,200,FALSE
12/14/2016,Cardiff Fork,0.5,175,FALSE
12/14/2016,Days Fork,0.5,60,FALSE
12/13/2016,Hide A Way Park,1.1666666666666667,25,FALSE
12/13/2016,Pink Pine,0.6666666666666666,30,FALSE
12/12/2016,10420,2,30,FALSE
12/11/2016,Lacawaxan,1,50,FALSE
12/10/2016,Twin Lakes area,0.3333333333333333,100,FALSE
12/10/2016,Main Porter,0.8333333333333334,60,FALSE
12/10/2016,Upper Days,0.6666666666666666,50,FALSE
12/10/2016,Days Fork,2,50,FALSE
12/9/2016,No Name Bowl,1,50,FALSE
12/9/2016,Park City Ridgeline,1.5,20,FALSE
12/8/2016,Barrieto,0.3333333333333333,50,FALSE
11/30/2016,East Bowl,2,35,FALSE
11/30/2016,East Bowl,2,45,FALSE
11/22/2016,Baldy,0.6666666666666666,150,FALSE
5/3/2016,Tuscarora,0.6666666666666666,60,FALSE
4/28/2016,Pt. Supreme,0.4166666666666667,450,FALSE
4/27/2016,Millicent Peak,1,300,TRUE
4/27/2016,Sunset Peak,0.3333333333333333,50,FALSE
4/27/2016,West Rustler,1,30,FALSE
4/27/2016,Baldy,1.3333333333333333,300,TRUE
4/26/2016,Big Cottonwood Canyon,1.1666666666666667,250,TRUE
4/25/2016,Emma Ridges,0.6666666666666666,20,FALSE
4/25/2016,Salt Lake,0.25,40,FALSE
4/24/2016,Evergreen Ridge,0.75,30,FALSE
4/24/2016,Seagull,0.5,30,FALSE
4/24/2016,Lake Peak,1.3333333333333333,150,TRUE
4/24/2016,Solitude,0.8333333333333334,20,FALSE
4/24/2016,Davenport Hill,0.8333333333333334,50,FALSE
4/16/2016,Little Superior,3,200,TRUE
4/7/2016,Stairs Gulch,5,150,TRUE
4/1/2016,Stairs Gulch,0.3333333333333333,20,FALSE
3/30/2016,Depth Hoar Bowl,1.3333333333333333,200,TRUE
3/29/2016,West Monitor,1.6666666666666667,60,TRUE
3/29/2016,Lacawaxan,2,200,TRUE
3/29/2016,East Bowl,0.6666666666666666,50,FALSE
3/29/2016,Hallway Couloir,1,50,FALSE
3/29/2016,White Pine,1,100,TRUE
3/29/2016,Scotties Bowl,1,15,FALSE
3/28/2016,Days Fork,0.6666666666666666,40,FALSE
3/28/2016,Main Days,0.5833333333333334,300,FALSE
3/28/2016,Brighton Perimeter,0.6666666666666666,350,FALSE
3/26/2016,Broads Fork,3.5,175,TRUE
3/23/2016,Salt Lake,0.5,40,FALSE
3/23/2016,Scotties Bowl,0.5,25,FALSE
3/19/2016,Toledo Bowl,0.3333333333333333,15,FALSE
3/17/2016,South Monitor Bowl,1.6666666666666667,150,TRUE
3/16/2016,Murdock Peak,1.5,150,TRUE
3/16/2016,Cardiac Ridge,2,500,TRUE
3/15/2016,Figure 8 Hill,0.3333333333333333,15,FALSE
3/15/2016,Hide A Way Park,1.1666666666666667,50,FALSE
3/15/2016,Two Dogs,0.6666666666666666,30,FALSE
3/15/2016,Main Days,0.8333333333333334,40,FALSE
3/15/2016,Argenta,1.5,70,TRUE
3/15/2016,East Couloir,0.6666666666666666,30,FALSE
3/9/2016,Maybird Gulch,0.3333333333333333,80,FALSE
2/27/2016,Murdock Pk,0.5,40,FALSE
2/24/2016,West Bowl,3,100,TRUE
2/23/2016,Ivory Chute,1,25,FALSE
2/22/2016,Diving Board,5,200,TRUE
2/21/2016,Mill B South,0.3333333333333333,50,FALSE
2/20/2016,Mill B South,4,30,FALSE
2/19/2016,Great White Icicle,0.5,25,FALSE
2/18/2016,Broads Fork,2.5,150,TRUE
2/17/2016,Bonkers,3,100,TRUE
2/15/2016,No Name Bowl,0.5,150,FALSE
2/15/2016,Squaretop,2,50,FALSE
2/5/2016,Scotties Bowl,0.4166666666666667,35,FALSE
2/2/2016,No Name Bowl,3,80,TRUE
2/1/2016,No Name Bowl,2,100,TRUE
1/27/2016,Brighton Perimeter,0.6666666666666666,40,FALSE
1/26/2016,Davenport Hill,1.4166666666666667,70,TRUE
1/26/2016,Silver Fork Headwall,2.5,60,TRUE
1/26/2016,Argenta,4.5,30,FALSE
1/26/2016,Superior,1.75,80,TRUE
1/25/2016,West Monitor,1.25,125,TRUE
1/25/2016,Back Bowls,2.5,250,TRUE
1/24/2016,Dry Fork of AF,0.8333333333333334,80,FALSE
1/24/2016,Elbow Fork,3,600,TRUE
1/24/2016,Gobblers Knob,2,1000,TRUE
1/22/2016,Upper Days,0.16666666666666666,100,FALSE
1/20/2016,Catchers Mit,1,175,TRUE
1/20/2016,West Monitor,3,700,TRUE
1/20/2016,Cardiac Bowl,2,400,TRUE
1/20/2016,No Name Bowl,1.1666666666666667,600,TRUE
1/20/2016,Reynolds Pk,1.0833333333333333,400,TRUE
1/20/2016,Scotts Peak,2,175,TRUE
1/20/2016,Meadows,0.6666666666666666,200,FALSE
1/20/2016,Little Cottonwood Canyon,1.3333333333333333,30,FALSE
1/20/2016,Mineral Fork,0.8333333333333334,300,FALSE
1/20/2016,Grizzly Gulch,0.6666666666666666,90,FALSE
1/19/2016,Scotties Bowl,1,60,TRUE
1/19/2016,Two Dogs,1.5,100,TRUE
1/19/2016,MacDonalds Draw,2.5,100,TRUE
1/19/2016,Park City Ridgeline,1.6666666666666667,70,TRUE
1/19/2016,Days Draw,2,80,TRUE
1/19/2016,Twin Lakes Pass,2,60,TRUE
1/18/2016,Banana Days,2,150,TRUE
1/18/2016,No Name Bowl,2,30,FALSE
1/17/2016,Rocky Point,4,100,TRUE
1/16/2016,Meadows,1.25,45,FALSE
1/16/2016,Lookout Peak,1.6666666666666667,100,TRUE
1/16/2016,Depth Hoar Bowl,1,30,FALSE
1/16/2016,Lookout Peak,2,125,TRUE
1/15/2016,Two Dogs,1.5,40,FALSE
1/13/2016,Maybird Gulch,0.8333333333333334,40,FALSE
1/12/2016,Emma Ridges,0.5,50,FALSE
1/11/2016,Dry Fork of AF,1.1666666666666667,100,TRUE
1/10/2016,Days Fork,0.08333333333333333,40,FALSE
1/10/2016,Crow Chute,0.8333333333333334,20,FALSE
1/9/2016,Argenta,1,30,FALSE
1/9/2016,Holy Toledo,1,40,FALSE
1/8/2016,Stupid Chute,1.6666666666666667,60,TRUE
1/7/2016,Meadows,2.5,50,FALSE
1/7/2016,Little Superior,1,50,FALSE
1/7/2016,Superior,0.5,50,FALSE
1/2/2016,Murdock Pk,8,200,TRUE
1/1/2016,Mineral Fork,0.4166666666666667,50,FALSE
1/1/2016,Little Water,3,250,TRUE
12/26/2015,Rocky Point,5,175,TRUE
12/25/2015,Argenta,3.5,250,TRUE
12/24/2015,Little Water,2.5,150,TRUE
12/23/2015,Powder Park,7,100,TRUE
12/23/2015,Big West,4,80,TRUE
12/23/2015,Stairs Gulch,3,100,TRUE
12/23/2015,Wolverine Cirque,3,200,TRUE
12/23/2015,Evergreen Ridge,3.5,700,TRUE
12/23/2015,Meadows,3,100,TRUE
12/23/2015,Dougs Drop,3,300,TRUE
12/23/2015,10420,4,1000,TRUE
12/23/2015,Scotts Peak,4,60,TRUE
12/23/2015,Wilson Glade,2.5,500,TRUE
12/23/2015,No Name Bowl,3,250,TRUE
12/23/2015,No Name Bowl,2,600,TRUE
12/22/2015,Greer Mountain,2,50,FALSE
12/22/2015,Two Dogs,2.5,100,TRUE
12/22/2015,Brighton Estates,3.5,40,FALSE
12/22/2015,Two Dogs,2,150,TRUE
12/21/2015,Monitors,1,60,TRUE
12/21/2015,Silver Fork Headwall,1,35,FALSE
12/21/2015,Brighton,2,30,FALSE
12/17/2015,No Name Bowl,2,125,TRUE
12/17/2015,Cardiac Ridge,0.25,200,FALSE
12/17/2015,Dutch Draw,2.5,200,TRUE
12/17/2015,Radar Love Bowl,3,100,TRUE
12/17/2015,South Monitor Bowl,4,1000,TRUE
12/17/2015,Scotts Bowl,3.5,200,TRUE
12/14/2015,Bonanza Flats,1,50,FALSE
12/12/2015,South Monitor Bowl,0.6666666666666666,60,FALSE
12/6/2015,Upper Days,0.6666666666666666,20,FALSE
12/6/2015,Montreal Hill,0.8333333333333334,50,FALSE
11/16/2015,Park City Ridgeline,0.6666666666666666,150,FALSE
11/11/2015,Gunsight,0.6666666666666666,20,FALSE
11/11/2015,Mt Baldy,1.25,60,TRUE
11/11/2015,Rocky Point,0.5,15,FALSE
11/11/2015,Park City Ski Resort,0.5833333333333334,30,FALSE
5/17/2015,Pioneer Ridge,0.5,15,FALSE
5/3/2015,Red Pine Gulch,0.5,30,FALSE
5/2/2015,Little Cottonwood Canyon,2,50,FALSE
5/1/2015,Jaws,3.5,100,TRUE
4/26/2015,Pioneer Peak,0.3333333333333333,35,FALSE
4/15/2015,Honeycomb,1,25,FALSE
4/15/2015,Patsy Marly,1.3333333333333333,70,TRUE
3/29/2015,Stairs Gulch,3,100,TRUE
3/25/2015,Cardiac Bowl,1,50,FALSE
3/24/2015,Tuscarora,0.5833333333333334,50,FALSE
3/24/2015,Wolverine Cirque,0.6666666666666666,40,FALSE
3/16/2015,Cone Head,2,40,FALSE
3/8/2015,Session Mountains,1,30,FALSE
3/6/2015,Superior,1,40,FALSE
3/5/2015,East Kessler,2,150,TRUE
3/5/2015,Seagull,2,40,FALSE
3/5/2015,MacDonalds Draw,2,50,FALSE
3/5/2015,MacDonalds Draw,2,50,FALSE
3/4/2015,Upper Days,2.5,25,FALSE
3/4/2015,Home Run,1.5,200,TRUE
3/4/2015,Wilson Fork,2,80,TRUE
3/4/2015,Butler Basin,2,200,TRUE
3/4/2015,Bonanza Flats,0.6666666666666666,30,FALSE
3/4/2015,Ivory Flakes,2,80,TRUE
3/4/2015,Wilson Glade,2,150,TRUE
3/4/2015,Mongo no,3,100,TRUE
3/4/2015,Argenta,2,50,FALSE
3/4/2015,Albion Chutes,1,20,FALSE
3/4/2015,Room of Doom,3.5,200,TRUE
3/3/2015,Mill B South,2.5,50,FALSE
3/3/2015,West Monitor,1.0833333333333333,60,TRUE
3/3/2015,Mill B South,3,100,TRUE
3/3/2015,Soldier Peak,2,150,TRUE
3/3/2015,Mill B South,3.5,125,TRUE
3/3/2015,Snake Creek,0.25,1500,FALSE
3/3/2015,East Kessler,1,100,TRUE
3/3/2015,Mill B South,2.5,100,TRUE
3/3/2015,Mill B South,3,100,TRUE
2/28/2015,South Monitor Bowl,1,100,TRUE
2/28/2015,Wilson Chutes,0.5,200,FALSE
2/28/2015,Banana Days,1.5,40,FALSE
2/28/2015,Toots to Boot,0.6666666666666666,80,FALSE
2/23/2015,White Pine,0.6666666666666666,30,FALSE
2/22/2015,Grandview Peak,1,50,FALSE
2/21/2015,Twin Lakes Pass,1.5,100,TRUE
2/5/2015,Highway to Heaven,0.5,50,FALSE
2/5/2015,Dog Lake area,0.3333333333333333,5,FALSE
2/4/2015,Suicide Chute,1,10,FALSE
2/4/2015,West Monitor,1,30,FALSE
1/26/2015,Preston peak,0.5,60,FALSE
1/25/2015,Meadows,0.5,50,FALSE
1/24/2015,Days Fork,0.16666666666666666,5,FALSE
1/19/2015,Murdock Peak,1.1666666666666667,25,FALSE
1/17/2015,Lambs,1,50,FALSE
1/17/2015,Mill Creek Canyon,1.1666666666666667,200,TRUE
1/17/2015,10420,0.6666666666666666,50,FALSE
1/16/2015,Little Water,1.5,50,FALSE
1/16/2015,Alexander Basin,0.8333333333333334,50,FALSE
1/15/2015,High Ivory,1.5,80,TRUE
1/14/2015,Diving Board,3,200,TRUE
1/14/2015,South Monitor Bowl,2,150,TRUE
1/14/2015,Alexander Basin,0.8333333333333334,40,FALSE
1/13/2015,Cardiff Bowl,0.4166666666666667,30,FALSE
1/13/2015,Toots to Boot,1,60,TRUE
1/12/2015,West Bowl,1.3333333333333333,50,FALSE
1/7/2015,Snake Creek,1,70,TRUE
1/6/2015,Murdock Peak,2,300,TRUE
1/3/2015,Snake Creek,0.25,125,FALSE
12/29/2014,Kessler Slabs,3,250,TRUE
12/27/2014,Wilson Glade,3,100,TRUE
12/26/2014,Dutch Draw,2.5,300,TRUE
12/26/2014,Dutch Draw,2.5,300,TRUE
12/22/2014,East Bowl,2,40,FALSE
12/22/2014,West Willow,1,1500,TRUE
12/22/2014,South Monitor Bowl,1.5,250,TRUE
12/22/2014,No Name Bowl,1.3333333333333333,125,TRUE
12/22/2014,South Monitor Bowl,1.1666666666666667,200,TRUE
12/22/2014,Pointy Peak,1.6666666666666667,200,TRUE
12/21/2014,White Pine,1,50,FALSE
12/21/2014,Dutch Draw,2,200,TRUE
12/21/2014,Bear Trap,1,60,TRUE
12/21/2014,Twin Lakes Pass,1,80,TRUE
12/21/2014,Twin Lakes Pass,0.5833333333333334,50,FALSE
12/21/2014,Twin Lakes Pass,0.8333333333333334,80,FALSE
12/19/2014,No Name Bowl,0.8333333333333334,20,FALSE
12/15/2014,Little Superior,0.5,20,FALSE
12/11/2014,Mongo no,1.1666666666666667,50,FALSE
11/29/2014,Birthday Chutes,2.5,50,FALSE
11/27/2014,Pioneer Ridge,2,50,FALSE
11/26/2014,Cardiac Ridge,3,60,TRUE
11/26/2014,Sunset Peak,2.5,900,TRUE
11/26/2014,Grizzly Gulch,6,150,TRUE
11/24/2014,Scotts Bowl,2.5,200,TRUE
11/23/2014,Days Fork,1.6666666666666667,500,TRUE
11/23/2014,West Monitor,1.5,700,TRUE
11/23/2014,No Name Bowl,1.5,800,TRUE
11/23/2014,South Monitor Bowl,1.5,200,TRUE
11/23/2014,Patsy Marly,0.16666666666666666,150,FALSE
11/23/2014,Park City Ridgeline,3,70,TRUE
11/23/2014,10420,1.5,200,TRUE
11/23/2014,Scotts Bowl,3,500,TRUE
11/18/2014,Cardiac Ridge,1.5,100,TRUE
11/15/2014,Devils Castle,1.1666666666666667,250,TRUE
11/15/2014,Sugarloaf,1.3333333333333333,400,TRUE
11/15/2014,Davenport Hill,1.5,200,TRUE
11/15/2014,Rocky Point,1.5,50,FALSE
11/15/2014,Catherine's Pass,1,20,FALSE
11/15/2014,Catherine's Pass,1.5,50,FALSE
11/15/2014,Catherine's Pass,1,60,TRUE
11/15/2014,Corner Chute,1,350,TRUE
11/15/2014,Pioneer Bowl,0.8333333333333334,800,FALSE
5/27/2014,Big Cottonwood Canyon,4,300,TRUE
5/19/2014,Big Willow,6,300,TRUE
5/18/2014,Park City Ridgeline,4,300,TRUE
4/29/2014,Red Pine Gulch,0.6666666666666666,175,FALSE
4/29/2014,Wolverine Cirque,1,40,FALSE
4/28/2014,Park City Ski Resort,0.5,50,FALSE
4/28/2014,West Bowl,1.5,50,FALSE
4/28/2014,Patsy Marly,1.5,250,TRUE
4/28/2014,Brighton,1.25,60,TRUE
4/28/2014,Scotties Bowl,1.25,150,TRUE
4/28/2014,Cardiff Bowl,1.1666666666666667,40,FALSE
4/28/2014,Days Fork,1.1666666666666667,400,TRUE
4/28/2014,Patsy Marly,1.25,50,FALSE
4/27/2014,Monitors,3,100,TRUE
4/27/2014,Little Superior,0.6666666666666666,100,FALSE
4/12/2014,Oquirrh Mountains,1.5,300,TRUE
4/11/2014,Stairs Gulch,3,50,FALSE
4/11/2014,Holy Toledo,2,900,TRUE
4/7/2014,Cardiff Pass,0.6666666666666666,30,FALSE
4/7/2014,Limber Pine,1.3333333333333333,40,FALSE
4/7/2014,Pfeifferhorn,0.8333333333333334,100,FALSE
4/2/2014,Banana Days,1.5,70,TRUE
4/1/2014,Cardiff Pass,1,100,TRUE
4/1/2014,Little Water,0.5,30,FALSE
4/1/2014,Gods Lawnmower,0.6666666666666666,30,FALSE
4/1/2014,Wolverine Cirque,1,200,TRUE
4/1/2014,Patsy Marly,1,80,TRUE
3/31/2014,Reynolds Pk,1,100,TRUE
3/31/2014,Scotties Bowl,0.8333333333333334,100,FALSE
3/29/2014,Mineral Fork,1.5,40,FALSE
3/29/2014,Banana Days,0.6666666666666666,10,FALSE
3/29/2014,Lake Peak,1,60,TRUE
3/28/2014,Room of Doom,1.8333333333333333,50,FALSE
3/28/2014,West Desolation Ridge,1.5,45,FALSE
3/27/2014,White Pine,1.1666666666666667,200,TRUE
3/27/2014,Dutch Draw,0.8333333333333334,200,FALSE
3/27/2014,Wolverine Cirque,1,50,FALSE
3/27/2014,Pink Pine,0.6666666666666666,50,FALSE
3/27/2014,Superior,1.3333333333333333,60,TRUE
3/27/2014,Pioneer Ridge,0.8333333333333334,50,FALSE
3/27/2014,Silver Fork,1.25,100,TRUE
3/27/2014,Squaretop,0.8333333333333334,20,FALSE
3/27/2014,Lake Peak,0.8333333333333334,175,FALSE
3/15/2014,Lake Peak,0.6666666666666666,60,FALSE
3/12/2014,Monte Cristo,0.3333333333333333,40,FALSE
3/12/2014,Two Trees,0.5,20,FALSE
3/8/2014,Broads Fork,4,45,FALSE
3/8/2014,Cardiac Bowl,0.5,40,FALSE
3/4/2014,Wilson Chutes,0.8333333333333334,15,FALSE
3/1/2014,Red Baldy,6,1000,TRUE
3/1/2014,Silver Fork,1.1666666666666667,80,TRUE
3/1/2014,Cardiff Fork,3.5,200,TRUE
3/1/2014,Red Pine Gulch,6,1000,TRUE
3/1/2014,Michigan City,1.3333333333333333,150,TRUE
2/28/2014,Cardiff Bowl,0.6666666666666666,40,FALSE
2/28/2014,Flagstaff Ridge,1,100,TRUE
2/28/2014,Lackawaxen,1,50,FALSE
2/28/2014,Lackawaxen,1.1666666666666667,350,TRUE
2/28/2014,Pink Pine,1,80,TRUE
2/28/2014,Big Cottonwood Canyon,1.1666666666666667,150,TRUE
2/28/2014,Two Dogs,1,100,TRUE
2/28/2014,Squaretop,0.8333333333333334,30,FALSE
2/28/2014,Catchers Mit,1.25,40,FALSE
2/27/2014,Patsy Marly,0.3333333333333333,100,FALSE
2/25/2014,Mineral Fork,2.5,50,FALSE
2/21/2014,Lake Desolation,4.5,175,TRUE
2/19/2014,west porter,2,350,TRUE
2/18/2014,Broads Fork,4,1000,TRUE
2/16/2014,Gobblers,3,200,TRUE
2/16/2014,Wilson Fork,3,250,TRUE
2/15/2014,Radar Love Bowl,4,400,TRUE
2/15/2014,Flagstaff Ridge,0.6666666666666666,100,FALSE
2/15/2014,Dutch Draw,2,50,FALSE
2/15/2014,Dutch Draw,2,50,FALSE
2/15/2014,Twin Lakes Pass,4,200,TRUE
